time,cumm_vehicles_left,cumm_vehicles_right,density_left,density_right,vehicles_left,vehicles_right
419.32,936,962,0.20616859435240176,0.08210147524338529,473,460
419.36,936,962,0.20962800875273524,0.08515499014513528,463,502
419.40000000000003,936,962,0.20715501371956513,0.08679000179179364,473,460
419.44,936,962,0.21288597131047893,0.0930986083736487,463,502
419.48,936,962,0.2083359383140565,0.09984769754524281,473,460
419.52,936,962,0.21531728665207872,0.1026473750223974,463,502
419.56,936,963,0.20628668681185092,0.10501403571641876,473,461
419.6,937,963,0.19940953770275438,0.10996386549602821,464,502
419.64,937,963,0.191386197075475,0.1158245236815385,473,461
419.68,937,963,0.19166406168594352,0.11336827330824817,464,502
419.72,937,963,0.17959779097634676,0.08837275279221168,473,461
419.76,937,963,0.17363759508179644,0.07927193453980763,464,502
419.8,937,963,0.16740648119203916,0.08229558621513466,473,461
419.84000000000003,937,963,0.16006390886040778,0.08669294630591884,464,502
419.88,937,963,0.16827480809975337,0.08631219016902592,473,461
419.92,938,964,0.16964329130631095,0.08816371020725078,465,503
419.96000000000004,938,964,0.1671008301205238,0.09025413605685961,473,461
420.0,938,964,0.16446111632107252,0.09515917099683446,465,503
420.04,938,964,0.17417248445694833,0.09597294391686073,473,461
420.08,938,964,0.1844326351984995,0.07621841963805764,465,503
420.12,938,964,0.20821089923934566,0.06342202711580958,473,461
420.16,938,964,0.21628981278871873,0.06351908260168426,465,503
420.2,938,964,0.214900489736376,0.06327271098369469,473,461
420.24,938,964,0.23135007467611401,0.06283222839395564,465,503
420.28000000000003,938,964,0.23144038067451633,0.06274263871468677,473,461
420.32,938,964,0.23346879233093676,0.06267544645523504,465,503
420.36,938,964,0.23624743843562224,0.06269784387505228,473,461
420.40000000000003,938,964,0.24843874821992984,0.06269784387505228,465,503
420.44,938,964,0.23843562224306203,0.06272770710147524,473,461
420.48,938,964,0.23282970372685907,0.06295914710625339,465,503
420.52,938,964,0.2265013372234379,0.06276503613450402,473,461
420.56,938,964,0.21505331527213367,0.06288448904019595,465,503
420.6,939,964,0.20621722065923376,0.06305620259212807,474,461
420.64,939,964,0.19704768851377163,0.06276503613450402,465,503
420.68,939,964,0.191629328609635,0.06267544645523504,474,461
420.72,939,964,0.18134833802229866,0.0627127754882637,465,503
420.76,939,964,0.1720051404952937,0.06304873678552225,474,461
420.8,939,964,0.16600326490917305,0.06466881681896908,465,503
420.84000000000003,939,964,0.1629675940398041,0.06666218718270323,474,461
420.88,939,964,0.1888993088117814,0.06881233948515797,465,503
420.92,939,964,0.19346323503872742,0.0707982440422863,474,461
420.96000000000004,939,964,0.19582508422771006,0.07437436540643849,465,503
421.0,940,964,0.21255253377791672,0.07516574090664752,475,461
421.04,941,964,0.224750790177486,0.0775921280535149,466,503
421.08,941,964,0.23235038727380086,0.08100400167234068,475,461
421.12,941,964,0.23232260081275402,0.0832512094606701,466,503
421.16,941,964,0.225431558473134,0.0866705488861017,475,461
421.2,942,964,0.2386857003924837,0.08873857731589319,467,503
421.24,942,964,0.23396200201451844,0.09052290509466643,475,461
421.28000000000003,942,964,0.23411482755027613,0.09477841485994143,467,503
421.32,942,964,0.22996075162377128,0.10040763304067368,475,461
421.36,942,964,0.22218748914591369,0.1078809054530252,467,503
421.40000000000003,942,964,0.2135875794519121,0.11678014692707395,475,461
421.44,942,964,0.20045152999201143,0.12823269426028783,467,503
421.48,942,964,0.19883296863603206,0.13906557964522492,475,461
421.52,942,964,0.2103712965857386,0.1563265245177089,467,503
421.56,943,964,0.22089541870723495,0.16521830018515204,476,461
421.6,943,964,0.22381299711715463,0.14861434629397363,467,503
421.64,943,964,0.22545239831891906,0.1414471719524577,476,461
421.68,943,964,0.22006877149109094,0.12305142447590034,467,503
421.72,943,964,0.21308047653780693,0.12205100639073041,476,461
421.76,943,964,0.20393873085339165,0.1324135459595055,467,503
421.8,943,965,0.1920183390642909,0.14832317983634957,476,462
421.84000000000003,943,965,0.18088291479976382,0.15260855282804753,467,503
421.88,943,965,0.17417248445694833,0.11695186047900619,476,462
421.92,943,965,0.16619082352123926,0.08369915785701487,467,503
421.96000000000004,944,965,0.17504775797992433,0.0870811682494177,477,462
422.0,944,965,0.18338369629398077,0.08829062891954842,467,503
422.04,944,965,0.19281719981938805,0.08932837603774713,477,462
422.08,944,965,0.2010975652113508,0.09178462641103746,467,503
422.12,944,965,0.22600118092459454,0.09474855163351847,477,462
422.16,944,965,0.24135320065298183,0.09951920205458997,467,503
422.2,944,966,0.251127088326213,0.1050289673296303,477,463
422.24,944,966,0.2711541801257338,0.11129277907185098,467,503
422.28000000000003,944,966,0.26432565732346913,0.10484978797109235,477,463
422.32,944,966,0.24916119620714805,0.08021262617213165,467,503
422.36,945,966,0.23564308290785319,0.07229140536343548,478,463
422.40000000000003,946,966,0.22197214407280053,0.06990981305620259,468,503
422.44,946,966,0.20397346392970028,0.07586006092098185,478,463
422.48,946,966,0.19237261644263837,0.07700232933166096,468,503
422.52,946,966,0.1841964502796013,0.08202681717732785,478,463
422.56,946,966,0.17940328574901876,0.0867750701785821,468,503
422.6,947,966,0.17046299190719327,0.09335244579824409,479,463
422.64,947,966,0.16028620054878262,0.09943707818192682,468,503
422.68,947,966,0.15551387586398524,0.1042525234426327,479,463
422.72,947,966,0.15046368656871945,0.11067311712357408,468,503
422.76,947,966,0.14380188253273596,0.11748939855461982,479,463
422.8,947,966,0.14269737070612343,0.12724720778832943,468,503
422.84000000000003,947,966,0.15895939703379525,0.13695275637579885,479,463
422.88,947,967,0.17888923621965203,0.14919667920922175,468,504
422.92,947,967,0.21385155083185714,0.15802872842381888,479,463
422.96000000000004,947,967,0.23503872738008402,0.17314698680045393,468,504
423.0,947,968,0.24063075266576361,0.17871647852834016,479,464
423.04,947,968,0.265152304539613,0.1482335901570806,468,504
423.08,947,968,0.2578305720537668,0.11503314818132948,479,464
423.12,947,968,0.24324962661942973,0.10016872722928982,468,504
423.16,947,968,0.23141954082873117,0.10644000477811622,479,464
423.2,947,968,0.22001319856899726,0.11663829660156488,468,504
423.24,949,969,0.20671043034281544,0.12066983216866756,481,465
423.28000000000003,949,969,0.1998332812337189,0.12745625037329034,468,504
423.32,949,969,0.19175436768434584,0.1449113062175238,481,465
423.36,949,969,0.1912819978465493,0.1392148957773398,468,504
423.40000000000003,949,969,0.1802090931193776,0.11310697007704718,481,465
423.44,949,969,0.16600326490917305,0.0866182882398614,468,504
423.48,949,969,0.15779931228508914,0.09044078122200327,481,465
423.52,949,969,0.14743496231461217,0.09254613868482353,468,504
423.56,949,969,0.14423257267896217,0.09832467299767067,481,465
423.6,949,969,0.14555937619394954,0.10635788090545306,468,504
423.64,949,970,0.137758327255045,0.1136445081526608,481,466
423.68,949,970,0.13018651661977698,0.12186436122558686,468,504
423.72,949,970,0.12947101524782045,0.1371916621871827,481,466
423.76,949,970,0.12064881386544402,0.1251567819387207,468,504
423.8,949,970,0.11548053211072906,0.10480499313145797,481,466
423.84000000000003,949,970,0.11273661908235211,0.09028399928328257,468,504
423.88,949,970,0.11039560973915463,0.09415875291166453,481,466
423.92,949,970,0.10865200930846441,0.09595054649704349,468,504
423.96000000000004,949,970,0.10863811607794105,0.10188586274861133,481,466
424.0,950,970,0.1091521656073079,0.10777638416054469,469,504
424.04,951,970,0.12957521447674625,0.11532431463895354,482,466
424.08,952,971,0.1447535688235907,0.1234919070656394,470,505
424.12,952,971,0.1471362578583585,0.1376022815504987,482,466
424.16,952,971,0.1659337987565559,0.14355999522188378,470,505
424.2,952,971,0.17338751693237475,0.1081422086842262,482,466
424.24,952,971,0.1692820673127019,0.06607238846084929,470,505
424.28000000000003,952,971,0.160834983154458,0.06015946962909868,482,466
424.32,952,971,0.15307561390712376,0.060286388341396435,470,505
424.36,952,971,0.14236393317356122,0.0602714567281849,482,466
424.40000000000003,952,971,0.14000903059984027,0.06039090963387683,470,505
424.44,952,971,0.1352853322218749,0.06185420772860295,482,466
424.48,952,971,0.1289152860268834,0.06323538195066591,470,505
424.52,952,971,0.1233788336632976,0.06616197814011826,482,466
424.56,952,971,0.11681428224097812,0.06953652272591526,470,505
424.6,952,971,0.11317425584384011,0.07471779251030286,482,466
424.64,952,971,0.12039873571602233,0.07901809711521235,470,505
424.68,952,971,0.13230523427459973,0.0841247088335424,482,466
424.72,952,971,0.14291966239449827,0.09016454637759064,470,505
424.76,952,971,0.15764648674933135,0.09917577495072571,482,466
424.8,952,971,0.17645097426279044,0.10768679448127572,470,505
424.84000000000003,952,971,0.1912819978465493,0.11649644627605571,482,466
424.88,952,971,0.2007571810635268,0.12488801290091378,470,505
424.92,952,971,0.2026049807231427,0.1363629576539449,482,466
424.96000000000004,952,971,0.1924559758257789,0.14198471002807145,470,505
425.0,952,971,0.18435622243062066,0.15474377351729085,482,466
425.04,952,971,0.17184536834427422,0.16759242668577912,470,505
425.08,952,973,0.1720954464936959,0.18769784387505228,482,468
425.12,953,973,0.16297454065506578,0.2230857671862868,471,505
425.16,953,973,0.15795213782084683,0.224578928507436,482,468
425.2,953,973,0.15356187697544377,0.18442782058173568,471,505
425.24,953,973,0.15020666180403597,0.16609926536463004,482,468
425.28000000000003,953,974,0.14690701955472196,0.14467240040613993,471,506
425.32,953,974,0.14248897224827206,0.15060025085110196,482,468
425.36,953,974,0.1336737174811573,0.1578346174520695,471,506
425.40000000000003,953,974,0.12593518807960824,0.13540733440840946,482,468
425.44,953,974,0.12433051995415234,0.09965358657349344,471,506
425.48,953,974,0.12010003125976865,0.10003434271038647,482,468
425.52,953,974,0.11586259595012327,0.10105715821537364,471,506
425.56,953,974,0.11305616338439095,0.11161380875589799,482,468
425.6,953,974,0.11216699663089158,0.11861673535208739,471,506
425.64,953,975,0.1097287346740301,0.1314355252941528,482,469
425.68,953,975,0.11860650897850022,0.14464253717971687,471,506
425.72,953,975,0.14274599701295543,0.11922893149375857,482,469
425.76,953,975,0.16776075857038653,0.08684972824463955,471,506
425.8,953,975,0.19679066374908827,0.0635340142148958,482,469
425.84000000000003,953,975,0.24659094856031394,0.06351908260168426,471,506
425.88,954,975,0.2653051300753708,0.06316072388460847,483,469
425.92,955,975,0.26447153624396513,0.06393716777160607,472,506
425.96000000000004,955,975,0.26192907505817786,0.0640043600310578,483,469
426.0,955,975,0.2554062033274287,0.06356387744131875,472,506
426.04,955,975,0.2414573998819075,0.06332497162993489,483,469
426.08,955,975,0.2341287207807996,0.06346682195544406,472,506
426.12,955,975,0.2188739536660762,0.06366839873379915,483,469
426.16,955,975,0.20166024104754954,0.063586274861136,472,506
426.2,955,975,0.2046403389948248,0.06391477035178883,483,469
426.24,955,975,0.21092007919141398,0.06340709550259815,472,506
426.28000000000003,955,975,0.21298322392414293,0.06378785163949108,483,469
426.32,955,975,0.21395575006078293,0.06518395747476557,472,506
426.36,955,975,0.20131985689972565,0.0682598697963328,483,469
426.40000000000003,955,975,0.1938661387239068,0.07080570984889212,472,506
426.44,955,975,0.1978465492688688,0.07429224153377534,483,469
426.48,955,975,0.20038206383939428,0.07972734874275822,472,506
426.52,955,975,0.2074537181758188,0.08181777459236694,483,469
426.56,955,975,0.21165642040915567,0.08570745983396044,472,506
426.6,955,975,0.23186412420548086,0.08891775667443114,483,469
426.64,955,975,0.2380118787120975,0.09397210774652098,472,506
426.68,955,975,0.21758188322739747,0.09446485098250013,483,469
426.72,955,975,0.20918342537598555,0.10101236337573916,472,506
426.76,955,975,0.20219513042270154,0.1062757570327898,483,469
426.8,955,975,0.19897884755652806,0.11263662426088517,472,506
426.84000000000003,955,975,0.19698516897641627,0.1153541778653766,483,469
426.88,955,976,0.1956166857698587,0.11893776503613451,472,507
426.92,955,976,0.19539439408148385,0.1340784208325867,483,469
426.96000000000004,956,976,0.1901635927894133,0.1389535925461387,473,507
427.0,956,976,0.18495363134312803,0.10218449501284121,483,469
427.04,957,976,0.1817234552464312,0.06840918592844769,474,507
427.08,958,976,0.1753047827446077,0.061764618049334086,484,469
427.12,958,976,0.16910145531589738,0.061764618049334086,474,507
427.16,958,976,0.16599631829391126,0.061824344502179995,484,469
427.2,958,976,0.15959848563787293,0.06305620259212807,474,507
427.24,958,976,0.15538189017401272,0.064937585856776,484,469
427.28000000000003,958,976,0.14812267722552186,0.06721465687152839,474,507
427.32,958,976,0.14191240318154974,0.06893925819745561,484,469
427.36,958,976,0.13694557326942447,0.07361285313265242,474,507
427.40000000000003,958,976,0.13404883470528983,0.07405333572239148,484,469
427.44,959,976,0.12883887325900456,0.07532252284536822,475,507
427.48,959,976,0.12496960855823003,0.0797721435823926,484,469
427.52,959,976,0.12451807856621866,0.08068297198829366,475,507
427.56,959,976,0.15000520996144628,0.08465478110255031,484,469
427.6,959,976,0.16896252301066306,0.08875350892910472,475,507
427.64,959,976,0.194053697335973,0.09200860060920979,484,469
427.68,959,976,0.20989892674794208,0.09680911425670424,475,507
427.72,959,976,0.22311138897572158,0.1028489518007526,484,469
427.76,959,976,0.21729012538640546,0.11266648748730812,475,507
427.8,959,976,0.2074676114063423,0.12282745027772801,484,469
427.84000000000003,960,976,0.19658921190649858,0.13985695514543395,476,507
427.88,960,976,0.2076551700184085,0.1581481813295108,484,469
427.92,960,976,0.21238581501163556,0.17081765513946123,476,507
427.96000000000004,960,976,0.21345559376193945,0.19703756793884009,484,469
428.0,960,976,0.21529644680629367,0.222257062653049,476,507
428.04,960,977,0.2136778854503143,0.23997342172848357,484,470
428.08,960,977,0.21073252057934766,0.23932389655378372,476,507
428.12,960,977,0.19956930985377375,0.24115301917219134,484,470
428.16,960,977,0.194296828870133,0.2502687690378068,476,507
428.2,960,977,0.18169566878538435,0.24723018574926836,484,470
428.24,960,977,0.17201208711055538,0.22943170280117064,476,507
428.28000000000003,960,978,0.16357194956757315,0.2189795735531267,484,471
428.32,960,978,0.1575214476746205,0.21458221346234252,476,507
428.36,960,979,0.14833802229863502,0.20058382607656933,484,472
428.40000000000003,960,979,0.14332256607967764,0.17887326046706087,476,507
428.44,960,979,0.14787259907610018,0.12326793286746696,484,472
428.48,960,979,0.1635997360286201,0.10005674013020371,476,507
428.52,960,979,0.19790906880622416,0.08690198889087974,484,472
428.56,960,980,0.21335834114827545,0.08793227020247263,476,508
428.6,960,980,0.22463269771803684,0.08954488442931374,484,472
428.64,960,980,0.23133618144559065,0.09312100579346594,476,508
428.68,961,980,0.23129450175402033,0.10397628859822017,485,472
428.72,961,980,0.2325796255774374,0.10574568476378188,476,508
428.76,961,980,0.23007189746795875,0.1044615660275936,485,472
428.8,961,980,0.2199437324163801,0.09165770769873982,476,508
428.84000000000003,961,980,0.21583828279670736,0.0946067013080093,485,472
428.88,961,980,0.2027508596436386,0.09768261362957653,476,508
428.92,962,980,0.19378972595602795,0.09981036851221403,486,472
428.96000000000004,963,980,0.18871869681497688,0.10657438929701968,477,508
429.0,963,980,0.1833211767566253,0.10964283581198109,486,472
429.04,963,980,0.17662463964433328,0.11676521531386252,477,508
429.08,963,980,0.18386995936230077,0.12850892910470046,486,472
429.12,963,980,0.21034351012469177,0.13720659380039424,477,508
429.16,963,981,0.2283491368830537,0.1567371438810249,486,473
429.2,963,981,0.2486957729846132,0.17581227975870517,477,508
429.24,963,981,0.24750095515959847,0.16715940990264588,486,473
429.28000000000003,963,981,0.25129380709249416,0.1650913814728543,477,508
429.32,963,982,0.2671598763502483,0.16179149495311473,486,474
429.36,963,982,0.2626376298148727,0.1751627545840052,477,508
429.40000000000003,963,982,0.26257511027751723,0.18938511616795084,486,474
429.44,963,982,0.26349901010732524,0.19583557307531507,477,508
429.48,963,982,0.25387794796985164,0.18984053037090132,486,474
429.52,963,982,0.23696988642284045,0.18233739473212685,477,508
429.56,963,982,0.22435483310756832,0.18960909036612317,486,474
429.6,963,983,0.21657462401444894,0.21534372573612848,477,509
429.64,963,983,0.20638393942551492,0.22761751179597445,486,474
429.68,964,983,0.19514431593206205,0.196835991160485,478,509
429.72,964,983,0.18951755757007394,0.16806277250194113,486,474
429.76,964,983,0.1848285922684172,0.18606283222839393,478,509
429.8,966,983,0.18018130665833076,0.16693543570447356,488,474
429.84000000000003,966,983,0.17459622798791286,0.15656543032909276,478,509
429.88,966,983,0.16843458025077285,0.11802693663023356,488,474
429.92,966,983,0.15914695564586157,0.13151018336021025,478,509
429.96000000000004,966,983,0.15336042513285397,0.14272382488204027,488,474
430.0,966,983,0.14539265742766838,0.15541569611180794,478,509
430.04,966,983,0.15540967663505956,0.1675327002329332,488,474
430.08,966,984,0.1549581466430482,0.17932867467001135,478,510
430.12,966,984,0.16638532874856726,0.18206115988771432,488,474
430.16,966,984,0.17347087631551528,0.1668010511855701,478,510
430.2,967,984,0.1733111041644958,0.15796153616436714,489,474
430.24,967,984,0.17674967871904412,0.16565131696828528,478,510
430.28000000000003,967,984,0.2067312701886006,0.1798288837125963,489,474
430.32,967,985,0.22163870654023832,0.18628680642656636,478,511
430.36,967,987,0.22288215067208506,0.19762736666069403,489,476
430.40000000000003,967,987,0.22229863499010105,0.21570208445320438,478,511
430.44,967,987,0.21875586120662704,0.19454398853252108,489,476
430.48,967,987,0.2087805216908062,0.13404109179955803,478,511
430.52,968,987,0.20136153659129585,0.07821179000179179,490,476
430.56,968,987,0.1931784238129971,0.06410141551693249,478,511
430.6,968,987,0.18695425653850162,0.06438511616795084,490,476
430.64,968,987,0.1808968080302873,0.06366839873379915,478,511
430.68,968,987,0.171755062345872,0.06419847100280718,490,476
430.72,968,987,0.16400958632906115,0.06393716777160607,478,511
430.76,968,987,0.15608349831544577,0.06390730454518301,490,476
430.8,968,987,0.1492758153589664,0.06368333034701068,478,511
430.84000000000003,968,987,0.14449654405890733,0.06444484262079675,490,476
430.88,968,987,0.13874474662220837,0.06443737681419104,478,511
430.92,968,987,0.13511861345559373,0.06484799617750703,490,476
430.96000000000004,968,987,0.12836650342120803,0.06619930717314704,478,511
431.0,968,987,0.12142683477475602,0.06963357821178995,490,476
431.04,968,987,0.11736306484665349,0.07207489697186886,478,511
431.08,968,987,0.11363273245111316,0.07550170220390606,490,476
431.12,968,987,0.11195165155777842,0.07866720420474227,478,511
431.16,968,987,0.10864506269320273,0.08170578749328072,490,476
431.2,968,987,0.13011705046715982,0.08567759660753749,478,511
431.24,968,987,0.14336424577124796,0.08968673475482292,490,476
431.28000000000003,968,987,0.17340141016289812,0.09432300065699095,478,511
431.32,969,987,0.19999999999999996,0.09827241235143047,491,476
431.36,970,987,0.2182418116772602,0.10370005375380753,479,511
431.40000000000003,970,987,0.2330103157236636,0.11088215970853488,491,476
431.44,970,987,0.24456253690389362,0.11897509406916318,479,511
431.48,970,987,0.2400611302143031,0.1234919070656394,491,476
431.52,970,988,0.23135007467611401,0.1356835692528221,479,512
431.56,970,988,0.23347573894619844,0.1504658663321985,491,476
431.6,970,988,0.225188426938974,0.159230723287344,479,512
431.64,970,988,0.21147580841235103,0.1370796750880965,491,476
431.68,970,988,0.19887464832760238,0.10558890282506117,479,512
431.72,970,988,0.19103191969712763,0.1046631428059488,491,476
431.76,970,988,0.1821471987773957,0.11040434808576716,479,512
431.8,970,988,0.17289430724879307,0.11734008242250493,491,476
431.84000000000003,970,989,0.17575631273661907,0.12441020127814606,479,513
431.88,970,989,0.17655517349171612,0.13450397180911422,491,476
431.92,970,989,0.18313361814455908,0.13837125963089048,479,513
431.96000000000004,970,989,0.18129971171546666,0.14176820163650483,491,476
432.0,970,989,0.18088291479976382,0.13528041569611182,479,513
432.04,970,989,0.18054253065193981,0.11303231201098962,491,476
432.08,970,990,0.17679135841061444,0.11560054948336618,479,514
432.12,970,990,0.17033795283248232,0.1264035716418802,491,476
432.16,970,990,0.15919558195269357,0.11121812100579342,479,514
432.2,970,990,0.16121010037859052,0.08635698500866029,491,476
432.24,970,990,0.1800145878920496,0.06238427999761098,479,514
432.28000000000003,970,990,0.1836546142891876,0.06215283999283283,491,476
432.32,970,990,0.19485255809107016,0.06236934838439945,479,514
432.36,970,990,0.21079504011670314,0.062473869676879845,491,476
432.40000000000003,971,990,0.21967976103643505,0.06328764259690622,480,514
432.44,971,990,0.20870410892292734,0.0652511497342173,491,476
432.48,972,990,0.21584522941196904,0.06713253299886524,481,514
432.52,972,990,0.23876905977562435,0.06876007883891777,491,476
432.56,973,990,0.2436455836893474,0.07285134085886635,482,514
432.6,973,990,0.2664165885172449,0.07818192677536884,491,476
432.64,973,990,0.27844812615053316,0.08272113719166219,482,514
432.68,973,990,0.28561008648536,0.08532670369706741,491,476
432.72,973,990,0.26552742176374566,0.09131428059487545,482,514
432.76,973,990,0.24628529748879857,0.09609986262915848,491,476
432.8,973,990,0.23221145496856654,0.10199038404109184,482,514
432.84000000000003,973,990,0.21876280782188884,0.10796302932568835,491,476
432.88,973,990,0.20511965544788302,0.1139506062234964,482,514
432.92,973,990,0.19722830051057627,0.12347697545242786,491,476
432.96000000000004,973,990,0.19127505123128752,0.1325255330585916,482,514
433.0,973,991,0.18704456253690394,0.1426267693961656,491,477
433.04,973,991,0.18013962696676045,0.1570507077584662,482,514
433.08,973,991,0.19452606717376963,0.17337842680523208,491,477
433.12,974,992,0.21073252057934766,0.19265513946126744,483,515
433.16,974,992,0.22458407141120484,0.19815743892970195,491,477
433.2,974,992,0.22231252822062453,0.16236636206175714,483,515
433.24,974,992,0.22291688374839358,0.14614316430747176,491,477
433.28000000000003,974,992,0.2135389531450801,0.12392492384877263,483,515
433.32,974,992,0.20505018929526586,0.13233142208684223,491,477
433.36,974,993,0.1959014969955889,0.14333602102371135,483,516
433.40000000000003,974,993,0.1863360077802091,0.14654631786418204,491,477
433.44,974,993,0.1911847452328853,0.10610404348085767,483,516
433.48,975,993,0.19579035115140153,0.09358388580302213,492,477
433.52,975,993,0.2045500329964225,0.08873111150928747,483,516
433.56,975,993,0.2049876697579105,0.09244908319894884,492,477
433.6,975,993,0.20176444027647533,0.09749596846443287,483,516
433.64,975,993,0.21806119968045568,0.1046706086125545,492,477
433.68,976,994,0.21564377756937936,0.11439855461984116,484,517
433.72,976,994,0.21676912924177694,0.1255674013020367,492,477
433.76,977,994,0.23210725573964086,0.1313757988413068,485,517
433.8,977,994,0.2239310895766038,0.1100086603356627,492,477
433.84000000000003,977,994,0.21024625751102777,0.08641671146150631,485,517
433.88,977,994,0.2025563544163107,0.06934987756077171,492,477
433.92,977,994,0.20883609461289987,0.07221674729737804,485,517
433.96000000000004,977,994,0.21063526796568377,0.07353072925998927,492,477
434.0,977,994,0.2062519537355424,0.07426237830735227,485,517
434.04,977,994,0.2038136917786808,0.07391895120348801,492,477
434.08,977,994,0.20903059984022787,0.07622588544466347,485,517
434.12,977,994,0.20145878920495985,0.08113092038463832,492,477
434.16,977,994,0.19482477163002332,0.08430388819208023,485,517
434.2,977,994,0.18577333194401024,0.08997790121244698,492,477
434.24,977,994,0.18377270674863677,0.09630890521411928,485,517
434.28000000000003,977,994,0.17395713938383528,0.10439437376814187,492,477
434.32,977,994,0.17135215866069253,0.1077838499671504,485,517
434.36,977,995,0.1620853739015664,0.11253956877501048,492,478
434.40000000000003,978,995,0.1583480948907645,0.1182583766350116,486,517
434.44,978,995,0.15233927268938208,0.12412650062712771,492,478
434.48,978,995,0.15131812024591018,0.12386519739592661,486,517
434.52,978,995,0.14216248133097154,0.1051334886221107,492,478
434.56,979,995,0.13943940814837974,0.10102729498895058,487,517
434.6,979,995,0.14899100413323607,0.10867228095323422,492,478
434.64,979,996,0.1550067729498802,0.11551842561070302,487,518
434.68,979,996,0.1656420409155639,0.13139073045451832,492,478
434.72,979,996,0.1697613837657601,0.14799468434569674,487,518
434.76,979,996,0.16694105796950431,0.11915427342770113,492,478
434.8,979,996,0.16139765899065683,0.07925700292659621,487,518
434.84000000000003,979,996,0.1577645792087805,0.06050289673296305,492,478
434.88,980,996,0.1499426904240908,0.05997282446395513,488,518
434.92,980,996,0.1436351637664548,0.05965179477990801,492,478
434.96000000000004,980,996,0.137466569414053,0.059636863166696585,488,518
435.0,980,996,0.13359035809801678,0.05962939736009076,492,478
435.04,980,996,0.13025598277239414,0.06062981544526069,488,518
435.08,980,996,0.12515716717029624,0.06277250194110973,492,478
435.12,980,996,0.1476642006182488,0.06540046586633219,488,518
435.16,980,996,0.1803549720398736,0.0689840530370901,492,478
435.2,980,996,0.19068458893404194,0.07337394732126856,488,518
435.24,980,996,0.20004167969157027,0.07712924804395871,492,478
435.28000000000003,980,996,0.22134694869924632,0.08161619781401186,488,518
435.32,981,996,0.2236879580424438,0.08715582631547514,493,478
435.36,981,996,0.21517140773158283,0.0918518186704892,488,518
435.40000000000003,981,996,0.20047931645305828,0.09747357104461563,493,478
435.44,981,996,0.2032857490187906,0.10728364092456544,488,518
435.48,981,996,0.21326108853461156,0.11219614167114611,493,478
435.52,981,996,0.20875273522975935,0.12411156901391629,488,518
435.56,981,996,0.2034802542461186,0.13357074598339602,493,478
435.6,981,996,0.19217116460004857,0.14126052678731416,488,518
435.64,981,997,0.18585669132715088,0.1570059129188317,493,479
435.68,982,997,0.17813205515612518,0.17860449142925405,489,518
435.72,982,997,0.17556875412455286,0.17327390551275157,493,479
435.76,982,997,0.18143169740543919,0.1553932986919907,489,518
435.8,982,997,0.18372408044180477,0.13286896016245597,493,479
435.84000000000003,982,998,0.19412316348859016,0.152742937346951,489,519
435.88,982,998,0.22761279566531212,0.17637968106074176,493,479
435.92,982,998,0.2668750651245181,0.15582631547512393,489,519
435.96000000000004,982,998,0.29458511340349414,0.12829242071313385,493,479
436.0,982,998,0.3132645618422424,0.12340231738637042,489,519
436.04,982,998,0.3196623944982807,0.13032312010989666,493,479
436.08,982,998,0.3160779410232364,0.14359732425491245,489,519
436.12,982,998,0.302330589420305,0.15260108702144182,493,479
436.16,982,999,0.30022576499600573,0.16126888849071253,489,520
436.2,982,999,0.29647459275468024,0.18562234963865498,493,479
436.24,982,999,0.29063943593484076,0.18222540763304063,489,520
436.28000000000003,982,999,0.28490847834392696,0.16548706922295886,493,479
436.32,982,999,0.2763780348025424,0.1326823149973123,489,520
436.36,982,999,0.27141120489041715,0.13738577315893208,493,479
436.40000000000003,982,1000,0.2656107811468862,0.14668816818969121,489,521
436.44,984,1000,0.2640408460977389,0.16365048079794542,495,479
436.48,984,1000,0.25480184779965964,0.18341247088335422,489,521
436.52,984,1001,0.2530582473689694,0.18508481156304124,495,480
436.56,985,1001,0.25373206904935575,0.15442274383324373,490,521
436.6,985,1001,0.24455559028863183,0.12537329033028732,495,480
436.64,985,1001,0.23785210656107814,0.10666397897628865,490,521
436.68,985,1001,0.23171129866972318,0.08409484560711944,495,480
436.72,985,1001,0.22554965093258306,0.06908110852296478,490,521
436.76,985,1001,0.21395575006078293,0.060525294152780296,495,480
436.8,985,1001,0.20627974019658923,0.060637281251866404,490,521
436.84000000000003,985,1001,0.1997777083116251,0.060398375440482543,495,480
436.88,985,1001,0.19443576117536732,0.06030131995460786,490,521
436.92,985,1001,0.1894480914174569,0.06030131995460786,495,480
436.96000000000004,985,1001,0.1842867562780035,0.06018186704891593,490,521
437.0,985,1001,0.1760758570386579,0.060338648987636634,495,480
437.04,985,1001,0.1729290403251016,0.06044317028011703,490,521
437.08,986,1001,0.21016289812788713,0.06079406319058711,496,480
437.12,986,1001,0.23390642909242476,0.06107029803499975,490,521
437.16,986,1001,0.2546837553402105,0.061047900615182504,496,480
437.2,986,1001,0.26420756486402,0.061182285134085856,490,521
437.24,986,1001,0.28240769684971,0.061353998686017985,496,480
437.28000000000003,987,1001,0.26816018894793514,0.06113749029445137,491,521
437.32,987,1001,0.2507867041783891,0.06113002448784566,496,480
437.36,987,1001,0.24299954847000804,0.06142865675207554,491,521
437.40000000000003,987,1001,0.2273766107464138,0.06124947739353759,496,480
437.44,987,1001,0.2151783543468445,0.061764618049334086,491,521
437.48,987,1001,0.2027925393352089,0.061645165143642155,496,480
